Genome ID,species,Label,Genome Name,Host Name,Isolation Source,Isolation Comments,Genome Quality,Collection Date,Date Inserted,Other Clinical,Host Health,Disease,Comments
1604.83,Lactobacillus amylovorus,NHP,Lactobacillus amylovorus strain AF08-3,"Human, Homo sapiens",feces,,Good,2013-07-01,2018-10-02 11:19:02.034000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
150055.14,Streptococcus lutetiensis,NHP,Streptococcus lutetiensis strain AM25-7,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-02 12:33:11.007000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
387090.4,Bacteroides coprophilus,NHP,Bacteroides coprophilus strain AM42-38,"Human, Homo sapiens",feces,,Good,2014-01-01,2018-10-02 11:42:02.915000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
33039.901,[Ruminococcus] torques,NHP,[Ruminococcus] torques strain aa_0143,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-17 11:41:17.896000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
35703.65,Citrobacter amalonaticus,NHP,Citrobacter amalonaticus strain ca_0067,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-17 11:57:46.348000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
84112.33,Eggerthella lenta,NHP,Eggerthella lenta strain TF05-26B-4,"Human, Homo sapiens",feces,,Good,2013-08-01,2018-10-02 04:52:59.254000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
39490.112,Eubacterium ramulus,NHP,Eubacterium ramulus strain aa_0143,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-17 12:44:33.008000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
39778.799,Veillonella dispar,NHP,Veillonella dispar strain bj_0095,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-17 12:46:37.863000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
488.13,Neisseria mucosa,NHP,Neisseria mucosa strain Neisseria meningitidis,"Human, Homo sapiens",Nottingham,,Good,2016,2018-01-01 07:24:44.511000+00:00,host_health_state:healthy,,,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups."
40520.91,Blautia obeum,NHP,Blautia obeum strain AM39-5AC,"Human, Homo sapiens",feces,,Good,2014-01-01,2018-10-02 11:45:46.751000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1423802.4,Lactobacillus senioris,NHP,Lactobacillus senioris DSM 24302 = JCM 17472,"Human, Homo sapiens",feces of a healthy 100-year-old Japanese female,,Good,2012,2016-01-17 17:46:13.228000+00:00,,,,Genomic characterization of the genus Lactobacillus
489.4,Neisseria polysaccharea,NHP,Neisseria polysaccharea strain Neisseria meningitidis,"Human, Homo sapiens",Nottingham,,Good,2015,2018-01-01 07:39:19.079000+00:00,host_health_state:healthy,,,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups."
495.4,Neisseria elongata,NHP,Neisseria elongata strain Neisseria meningitidis,"Human, Homo sapiens",Nottingham,,Good,2015,2018-01-01 07:55:37.727000+00:00,host_health_state:healthy,,,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups."
46506.121,Bacteroides stercoris,NHP,Bacteroides stercoris strain AF16-30,"Human, Homo sapiens",feces,,Good,2013-10-01,2018-10-02 10:33:54.704000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
46503.1717,Parabacteroides merdae,NHP,Parabacteroides merdae strain bq_0049,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-17 13:56:48.103000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
53345.34,Enterococcus durans,NHP,Enterococcus durans strain AF11-32-H,"Human, Homo sapiens",feces,,Good,2013-09-01,2018-10-02 11:11:46.425000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1676614.3,Prevotella rara,NHP,Prevotella sp. 109,"Human, Homo sapiens",feces of 43-year-old healthy woman,,Good,21-Mar-2013,2016-01-17 17:04:30.472000+00:00,,,,Draft genome sequence of Prevotella sp. 109
999418.3,Parabacteroides goldsteinii,NHP,Parabacteroides goldsteinii CL02T12C30,"Human, Homo sapiens",feces from healthy adult,host id: CL02,Good,2009,2014-12-08 22:12:30.499000+00:00,,,,Reference genome for the Human Microbiome Project.
53346.52,Enterococcus mundtii,NHP,Enterococcus mundtii strain am_0171,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-17 15:16:11.112000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
493.6,Neisseria canis,NHP,Neisseria canis strain Neisseria meningitidis,"Human, Homo sapiens",Nottingham,,Good,2015,2018-01-01 07:56:10.126000+00:00,host_health_state:healthy,,,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups."
498.4,Psychrobacter immobilis,NHP,Psychrobacter immobilis strain Neisseria meningitidis,"Human, Homo sapiens",Nottingham,,Good,2015,2018-01-01 07:56:12.505000+00:00,host_health_state:healthy,,,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups."
492.6,Neisseria animalis,NHP,Neisseria animalis strain Neisseria meningitidis,"Human, Homo sapiens",Nottingham,,Good,2015,2018-01-01 07:56:49.181000+00:00,host_health_state:healthy,,,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups."
88431.109,Dorea longicatena,NHP,Dorea longicatena strain AF17-8AC,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-02 09:47:07.248000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
496.4,Neisseria macacae,NHP,Neisseria macacae strain Neisseria meningitidis,"Human, Homo sapiens",Nottingham,,Good,2015,2018-01-01 07:57:02.775000+00:00,host_health_state:healthy,,,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups."
494.3,Bergeriella denitrificans,NHP,Bergeriella denitrificans strain Neisseria meningitidis,"Human, Homo sapiens",Nottingham,,Good,2015,2018-01-01 07:57:07.282000+00:00,host_health_state:healthy,,,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups."
154288.57,Turicibacter sanguinis,NHP,Turicibacter sanguinis strain am_0171,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-17 20:36:42.594000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
154046.52,Hungatella hathewayi,NHP,Hungatella hathewayi strain AM35-8,"Human, Homo sapiens",feces,,Good,2013-12-01,2018-10-02 12:07:26.398000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
544645.8,Butyricimonas virosa,NHP,Butyricimonas virosa strain AF14-49,"Human, Homo sapiens",feces,,Good,2013-10-01,2018-10-02 10:59:25.811000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
214853.3,Anaerofustis stercorihominis,NHP,Anaerofustis stercorihominis strain AM25-6,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-04 14:17:47.660000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1685.12,Bifidobacterium breve,NHP,Bifidobacterium breve strain 141.3,"Human, Homo sapiens","fecal sample PR141 from 1 month old male Chinese infant, vaginal delivered, breastfeeding and formula feeding at 1 month, eczema by 2 years of age",,Good,08-Nov-2005,2016-03-18 09:12:32.603000+00:00,,,,"Eczema is common chronic inflammatory skin disorder with significant impact on child health, and its prevalence is increasing worldwide. It is known that the interaction between gut microbes and the host immune system influences early life development of the immune system. We and others have shown that the composition of the stool microbiota signatures differ between eczema and healthy controls in infancy. The scope of work will include the identification of functional and structural gene composition present in the stools of infants with and without eczema by comparative metagenomics. The proposed study will provide the initial steps towards a comprehensive evaluation of the bacterial gene composition in stool microbiota in relation to development of eczema.;derived from metagenome;genome length too small"
979627.3,Lachnoanaerobaculum orale,NHP,Lachnoanaerobaculum orale strain DSM 24553,"Human, Homo sapiens",saliva,,Good,1998-02-06,2019-01-30 10:20:54.844000+00:00,,healthy young man,,Genome sequencing of Lachnoanaerobaculum orale DSM 24553T
1914243.6,Citrobacter europaeus,NHP,Citrobacter europaeus strain 67A,"Human, Homo sapiens",fecal sample,,Good,07-Sep-2016,2018-11-30 02:24:38.120000+00:00,,Colistin-resistant commensal bacteria,,mcr-1-positive enteric bacteria among healthy children from rural communities in the Bolivian Chaco
1582.46,Lactobacillus casei,NHP,Lactobacillus casei strain N87,"Human, Homo sapiens",Infant feces,,Good,02-Apr-2012,2016-01-30 03:17:42.455000+00:00,,,,"The Project is focused on the study, understanding and exploitation of aerobic and respiratory metabolism in wild and mutant strains of Lactobacillus casei group. In particular, the effect of aerobic and respiratory metabolism on the growth, stress tolerance, proteomic and metabolic profiles has been investigated in different strains of L. casei group, in order to improve survival of starter and probiotic cultures and to enhance the nutritional and technological properties of fermented foods. A complex approach based on transcriptomic, proteomic and metabolomic analyses has been used to carry out all research activities."
820.547,Bacteroides uniformis,NHP,Bacteroides uniformis strain AM21-40,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-02 12:38:14.710000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1381119.3,Lactobacillus jensenii,NHP,Lactobacillus jensenii MD IIE-70(2),"Human, Homo sapiens",genital tract of a healthy woman,,Good,2012,2014-12-08 22:11:53.499000+00:00,,,,Lactobacillus jensenii
821.561,Bacteroides vulgatus,NHP,Bacteroides vulgatus strain AM09-18,"Human, Homo sapiens",feces,,Good,2012-11-01,2018-10-02 15:32:10.146000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
853.167,Faecalibacterium prausnitzii,NHP,Faecalibacterium prausnitzii strain CNCM I 4575,"Human, Homo sapiens",,,Good,08-Mar-2016,2017-11-24 15:19:29.319000+00:00,,,,This F. prausnitzii genome was extracted from fecal sample of a healthy volunteer in order to characterize it as potential probiotic bacteria in accordance with Novel Food regulatory.
1246.43,Leuconostoc lactis,NHP,Leuconostoc lactis strain aa_0143,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-15 20:52:53.767000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
1304.1162,Streptococcus salivarius,NHP,Streptococcus salivarius strain bf_0095,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-15 22:48:05.871000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
1354.206,Enterococcus hirae,NHP,Enterococcus hirae strain bz_0080,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-16 10:38:50.166000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
1580.305,Lactobacillus brevis,NHP,Lactobacillus brevis strain DPC 6108,"Human, Homo sapiens",fecal sample,,Good,2012,2019-07-16 15:58:54.618000+00:00,,,,Lactobcillus brevis DPC 6108 was sequenced after in vitro studies suggested probiotic potential
1583.158,Weissella confusa,NHP,Weissella confusa strain CCUG 39518,"Human, Homo sapiens",feces from a healthy human,,Good,1998-06,2019-07-16 16:06:59.167000+00:00,,,,Genomic sequencing of 20 Weissella confusa strains
1623.209,Lactobacillus ruminis,NHP,Lactobacillus ruminis strain ICIS-540,"Human, Homo sapiens",feces,,Good,03-Mar-2014,2019-07-16 17:23:34.915000+00:00,,,,Whole-genome sequencing of putative immunomodulating strains from human intestine microbiota.
1680.159,Bifidobacterium adolescentis,NHP,Bifidobacterium adolescentis strain AM12-20,"Human, Homo sapiens",feces,,Good,2013-08-01,2018-10-02 15:03:01.708000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1681.136,Bifidobacterium bifidum,NHP,Bifidobacterium bifidum strain AF45-10,"Human, Homo sapiens",feces,,Good,2014-04-01,2018-10-02 15:49:36.444000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota.;many frameshifted proteins"
1689.80,Bifidobacterium dentium,NHP,Bifidobacterium dentium strain cx_0004,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-16 17:33:32.289000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
1404.50,Bacillus megaterium,NHP,Bacillus megaterium strain SF185,"Human, Homo sapiens",ileum content,,Good,2007,2016-05-23 22:23:06.316000+00:00,,,,Characterization of a probiotic bacterial strain (SF185) isolated from human ileum of healthy volounteers
907.14,Megasphaera elsdenii,NHP,Megasphaera elsdenii strain indica,"Human, Homo sapiens",the stool sample of a healthy Indian subject,isolated from the stool sample of a healthy Indian subject,Good,13-Dec-2016,2017-09-28 21:26:47.327000+00:00,,,,"Megasphaera elsedenii has been previously reported in the guts of ruminating animals. Its role as an animal-probiotic is being investigated, specifically from the perspective of enhancing animal productivity. Here in, we report the draft genome sequence of a M. elsedenii isolated from the stool sample of a healthy Indian subject."
1720294.6,Eisenbergiella massiliensis,NHP,Eisenbergiella massiliensis strain TF05-5AC,"Human, Homo sapiens",feces,,Good,2013-08-01,2018-10-02 04:27:21.397000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
28025.35,Bifidobacterium animalis,NHP,Bifidobacterium animalis strain OM05-7AA,"Human, Homo sapiens",feces,,Good,2013-12-01,2018-10-02 05:01:22.153000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
28026.139,Bifidobacterium pseudocatenulatum,NHP,Bifidobacterium pseudocatenulatum strain OM10-8,"Human, Homo sapiens",feces,,Good,2014-06-01,2018-10-02 04:42:54.318000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota.;many frameshifted proteins"
1653434.5,Sellimonas intestinalis,NHP,Sellimonas intestinalis strain AF37-1,"Human, Homo sapiens",feces,,Good,2014-02-01,2018-10-04 14:18:28.705000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1323.4,Faecalicoccus pleomorphus,NHP,Faecalicoccus pleomorphus strain TF08-11,"Human, Homo sapiens",feces,,Good,2014-02-01,2018-10-04 14:17:50.552000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
28116.183,Bacteroides ovatus,NHP,Bacteroides ovatus strain AF14-13AC,"Human, Homo sapiens",feces,,Good,2013-10-01,2018-10-02 11:20:03.763000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
333367.4,Enterocloster asparagiformis,NHP,"""[Clostridium] asparagiforme strain AF04-15""","Human, Homo sapiens",feces,,Good,2012-11-01,2018-10-02 11:28:10.803000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1502.480,Clostridium perfringens,NHP,Clostridium perfringens strain AF30-3,"Human, Homo sapiens",feces,,Good,2014-01-01,2018-10-02 16:22:43.459000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
310297.41,Bacteroides plebeius,NHP,Bacteroides plebeius strain AM23-23,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-02 12:35:12.979000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1590.1418,Lactobacillus plantarum,NHP,Lactobacillus plantarum strain Y2-5,"Human, Homo sapiens",feces,,Good,2014,2019-07-16 16:32:48.795000+00:00,,,,This is a multiisolate project about Whole genome resequencing of probiotic Lactobacillus plantarum P-8.
1358.410,Lactococcus lactis,NHP,Lactococcus lactis strain AM11-49,"Human, Homo sapiens",feces,,Good,2013-07-01,2018-10-02 15:07:15.142000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
410072.96,Coprococcus comes,NHP,Coprococcus comes strain TM07-19,"Human, Homo sapiens",feces,,Good,2014-02-01,2018-10-02 04:00:16.413000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
29361.6,Tyzzerella nexilis,NHP,Tyzzerella nexilis strain AM23-10LB,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-02 12:42:42.373000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
360807.65,Roseburia inulinivorans,NHP,Roseburia inulinivorans strain AF24-4,"Human, Homo sapiens",feces,,Good,2013-12-01,2018-10-02 09:22:36.918000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
850.5,Fusobacterium mortiferum,NHP,Fusobacterium mortiferum strain AM25-18LB,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-02 12:31:13.383000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1125778.3,unclassified Lachnoanaerobaculum,NHP,Clostridiales bacterium OBRC5-5,"Human, Homo sapiens","bacterial biomass, dental cavity",Strain OBRC 5-5 isolated from human dental cavity,Good,2010,2014-12-08 22:10:56.169000+00:00,,,,Reference genome for the Human Microbiome Project.
1144300.3,Lactobacillus gastricus,NHP,Lactobacillus gastricus PS3,"Human, Homo sapiens",human milk during the study of the microbiota of human milk,isolated from human milk during the study of the microbiota of human milk,Good,2007,2014-12-08 22:11:53.108000+00:00,,,,Lactobacillus gastricus PS3 was isolated from human milk during the study of the microbiota of human milk.
856.14,Fusobacterium varium,NHP,Fusobacterium varium strain TM07-10,"Human, Homo sapiens",feces,,Good,2014-02-01,2018-10-02 04:06:35.224000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
138300.6,Kytococcus schroeteri,NHP,Kytococcus schroeteri strain H01,Homo sapiens,skin,isolated from the skin of a healthy volunteer who experienced an antibiotic treatment for skin disorder one year before,Good,2015-03,2019-09-30 13:55:08.844000+00:00,,,,Kytococcus schroeteri strain H01 was isolated from the skin of a healthy volunteer who experienced an antibiotic treatment for skin disorder one year before.
999415.3,Eggerthia catenaformis,NHP,Eggerthia catenaformis OT 569 = DSM 20559,"Human, Homo sapiens",,,Good,2005,2014-12-08 22:11:10.001000+00:00,,,,Reference genome for the Human Microbiome Project.
437897.11,Megamonas funiformis,NHP,Megamonas funiformis strain AF12-42,"Human, Homo sapiens",feces,,Good,2013-09-01,2018-10-02 11:05:31.993000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1381111.3,Corynebacterium pseudodiphtheriticum,NHP,Corynebacterium pseudodiphtheriticum 090104,"Human, Homo sapiens",healthy person,,Good,1995,2014-12-08 22:11:03.957000+00:00,,healthy,,Corynebacterium pseudodiphtheriticum
52226.3,Mitsuokella multacida,NHP,Mitsuokella multacida strain AM25-21AC,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-02 12:31:17.451000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1319815.3,Cetobacterium somerae,NHP,Cetobacterium somerae ATCC BAA-474,"Human, Homo sapiens",Feces,,Good,1997,2014-12-08 22:10:52.607000+00:00,,,,Human Microbiome Project (HMP) Reference Genomes
137591.116,Weissella cibaria,NHP,Weissella cibaria strain OF06-4,"Human, Homo sapiens",feces,,Good,2014-05-01,2018-10-02 05:14:19.995000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
2508708.3,Lactobacillus mulieris,NHP,Lactobacillus sp. c10Ua161M,Homo sapiens,urine,,Good,2017-03-13,2019-09-30 21:02:41.959000+00:00,,,,Describe new species of Lactobacillus found in female urinary microbiota
147207.4,Collinsella intestinalis,NHP,Collinsella intestinalis strain AM25-33,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-02 12:25:11.445000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1871336.8,Criibacterium bergeronii,NHP,Criibacterium bergeronii strain CCRI-24246,Homo sapiens,skin,isolated in 2014 from a woman with bacterial vaginosis,Good,2018-08-08,2019-09-30 21:33:59.966000+00:00,,,,"Criibacterium bergeronii is a rod-shaped, strictly anaerobic bacterium isolated in 2014 from a woman with bacterial vaginosis. It is the only cultured member of the genus Criibacterium, a new genus in the Peptostreptococcaceae family. The complete genome will help understanding the metabolic pathways and its ecological association with human microbiota."
208479.14,Enterocloster bolteae,NHP,"""[Clostridium] bolteae strain AF27-9""","Human, Homo sapiens",feces,,Good,2013-12-01,2018-10-02 09:22:43.605000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1735.15,Holdemanella biformis,NHP,Holdemanella biformis strain AF15-20,"Human, Homo sapiens",feces,,Good,2013-10-01,2018-10-02 10:55:22.639000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
358742.3,Enterocloster aldensis,NHP,"""[Clostridium] aldenense strain AF19-9LB""","Human, Homo sapiens",feces,,Good,2013-12-01,2018-10-02 03:21:29.935000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
997884.3,Bacteroides nordii,NHP,Bacteroides nordii CL02T12C05,"Human, Homo sapiens",Feces (Healthy Adult),,Good,2009,2014-12-08 22:10:23.596000+00:00,,,,Reference genome for the Human Microbiome Project.
1776384.4,Emergencia timonensis,NHP,Emergencia timonensis strain AM07-24,"Human, Homo sapiens",feces,,Good,2012-11-01,2018-10-02 15:15:43.574000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
